month_number,price1,price1noadj,security_id,ticker
480,0.0000999999974737875,0.0001,11594,SMAA
480,2.95000004768372,2.95,11602,PGTK
480,0.0474999994039536,0.0475,11615,GLOH
480,0.0137999998405576,0.0138,11622,NTFL
480,0.0395000018179417,0.0395,11648,FGOVF
480,67.5100021362305,67.51,11729,SNEJF
480,0.00499999988824129,0.005,11737,JACO
480,26,26,11820,JNES
480,0.299899995326996,0.2999,12008,UPPR
480,0.0130000002682209,0.013000000000000001,12090,TVTV
480,1.78999996185303,1.79,12116,KYZN
480,0.121299996972084,0.1213,12150,PTEEF
480,0.00689999992027879,0.0069,12163,GWYT
480,0.0021999999880790697,0.0022,12206,LPPI
480,1,1,12233,ZEON
480,0.0000999999974737875,0.0001,12344,LNXGF
480,14.5600004196167,14.56,12409,UBNC
480,0.008799999952316279,0.0088,12442,CICN
480,17.75,17.75,12606,MCPH
480,0.000000999999997475243,0.000001,49760,GITH
480,0.000000999999997475243,0.000001,12656,ATNP
480,0.00100000004749745,0.001,12673,UDHI
480,0.000000999999997475243,0.000001,49780,IWRS
480,0.100000001490116,0.1,49787,MGMA
480,0.224999994039536,0.225,12721,NWCN
480,0.0000999999974737875,0.0001,12732,MDIN
480,0.0612999983131886,0.0613,12735,MGTC
480,0.000000999999997475243,0.000001,12842,GNPT
480,0.00249999994412065,0.0025,12848,JNSH
480,0.0240000002086163,0.024,12867,TLFX
480,32.25,32.25,12873,MNAT
480,0.0000999999974737875,0.0001,12881,DMEC
480,0.000000999999997475243,0.000001,12921,DGRI
480,0.000000999999997475243,0.000001,12984,MSITF
480,0.00350000010803342,0.0035,12999,MRPS
480,0.008999999612569809,0.009000000000000001,13143,CNHC
480,107.175498962402,107.1755,13189,HINKF
480,0.0000999999974737875,0.0001,13269,ECMH
480,0.0021999999880790697,0.0022,13287,VVIT
480,0.00999999977648258,0.01,13321,OPHI
480,0.0399999991059303,0.04,13388,NIMU
480,0.0700000002980232,0.07,13424,SDON
480,0.0566999986767769,0.0567,13430,NMXS
480,0.0000999999974737875,0.0001,13487,FNRC
480,11,11,13496,WFHG
480,0.0221999995410442,0.0222,13562,BRSE
480,15,15,13766,CAPS
480,0.00150000001303852,0.0015,13780,OOAG
480,0.00273500010371208,0.002735,13933,OZON
480,0.0309999994933605,0.031,13958,PTEO
480,0.20399999618530298,0.204,13977,WTLC
480,14.5,14.5,13997,PBCO
480,0.0038199999835342204,0.0038200000000000005,50228,SUNC
480,0.00150000001303852,0.0015,14109,DVAR
480,31.149999618530302,31.15,14126,PFOH
480,0.0000499999987368938,0.00005,14174,SMVI
480,0.0199999995529652,0.02,14178,IDEA
480,12.5749998092651,12.575,14226,PKIN
480,0.0007999999797903,0.0008,14235,BSTN
480,0.000500000023748726,0.0005,14266,PLWY
480,0.540000021457672,0.54,14268,TCOR
480,0.0071000000461936,0.0071,50301,IESCF
480,0.00300000002607703,0.003,50303,PMDL
480,0.30000001192092896,0.3,14292,MPIR
480,0.0104499999433756,0.01045,14297,PNBC
480,0.000000999999997475243,0.000001,14303,RFMK
480,0.000000999999997475243,0.000001,14343,QENC
480,27.7900009155273,27.79,14451,PSBP
480,0.0021999999880790697,0.0022,14478,PSWR
480,0.25602000951767,0.25601999999999997,14570,FPWM
480,26.5200004577637,26.52,14606,BHPLF
480,0.028999999165535,0.028999999999999998,14619,FARYF
480,0.0013000000035390301,0.0013,50558,RAGL
480,12,12,15019,ROFO
480,0.0000999999974737875,0.0001,50586,ROWC
480,0.0500000007450581,0.05,50604,RYSMF
480,207.5,207.5,15078,RSRV
480,0.00600000005215406,0.006,50633,IHAI
480,94.4000015258789,94.4,15168,AGPPF
480,69.5,69.5,15228,SBHO
480,7.599999904632571,7.6,15275,SCND
480,0.0350000001490116,0.035,15360,SETO
480,0.00109999999403954,0.0011,15363,SEVT
480,0.0149999996647239,0.015,15365,SEYE
480,1.45000004768372,1.45,15387,CNCG
480,0.0038999998942017603,0.0039,15432,SGTN
480,0.0597000010311604,0.0597,15503,SILS
480,0.239999994635582,0.24,15513,SMDM
480,0.0000999999974737875,0.0001,15596,GVSI
480,0.0140000004321337,0.013999999999999999,15600,SLTFF
480,0.0000999999974737875,0.0001,50799,MRDY
480,37.5999984741211,37.6,15751,SOMC
480,2.2699999809265097,2.27,15766,SOTK
480,0.0000999999974737875,0.0001,15876,CFGX
480,3.1500000953674303,3.15,15941,CRBO
480,0.159999996423721,0.16,50899,STRZ
480,0.000000999999997475243,0.000001,16084,NSPT
480,3.27999997138977,3.28,16156,TBTC
480,0.00702500017359853,0.007025,50967,SIMC
480,0.0124000003561378,0.0124,16192,LVWD
480,0.00310000008903444,0.0031,16225,VUOC
480,0.0000999999974737875,0.0001,50981,TEKI
480,0.0399999991059303,0.04,16234,ZNCM
480,0.0015999999595806,0.0016,16306,DIGI
480,0.0780000016093254,0.078,16314,THMG
480,0.000000999999997475243,0.000001,16315,BCAP
480,0.200000002980232,0.2,16338,TIKRF
480,3.77999997138977,3.78,16345,TIKK
480,1.54999995231628,1.55,16392,HUBV
480,0.00044999999227002306,0.00045,16409,BRAV
480,0.0000999999974737875,0.0001,51033,GFCI
480,0.00300000002607703,0.003,16427,GMNI
480,0.000000999999997475243,0.000001,16452,TMCV
480,0.00510000018402934,0.0051,51054,EKNL
480,0.0000999999974737875,0.0001,16586,ATYG
480,1.70000004768372,1.7,16531,SPCO
480,0.0900000035762787,0.09,51110,AVNI
480,0.00109999999403954,0.0011,51146,GLRP
480,8.060000419616701,8.06,16827,UNIB
480,0.0000999999974737875,0.0001,51177,KGRI
480,0.0000999999974737875,0.0001,51188,ASCBQ
480,0.00249999994412065,0.0025,16961,VCST
480,0.0199999995529652,0.02,51218,VINS
480,0.000000999999997475243,0.000001,17010,PANC
480,0.000000999999997475243,0.000001,17014,CBYI
480,0.00350000010803342,0.0035,51231,VMII
480,0.0000999999974737875,0.0001,17146,IGFFF
480,0.00109999999403954,0.0011,17193,WAXS
480,8.60000038146973,8.6,17208,WCFB
480,0.0038000000640749897,0.0038,17264,GFMH
480,0.0110999997705221,0.0111,17294,WIRX
480,0.00469999993219972,0.0047,17361,AGGI
480,0.0109999999403954,0.011000000000000001,17374,WQNI
480,0.00109999999403954,0.0011,17380,GRYEF
480,1.4900000095367398,1.49,17424,IBAL
480,0.00600000005215406,0.006,17447,AGCZ
480,0.0110999997705221,0.0111,17683,TBGPF
480,0.0000999999974737875,0.0001,51515,MIKP
480,0.0399999991059303,0.04,17735,VBIX
480,1.20000004768372,1.2,17740,ZCOM
480,0.0000999999974737875,0.0001,51521,PRDL
480,0.122579999268055,0.12258,17798,ZTSTF
480,0.00000999999974737875,0.00001,48577,RLPHQ
480,0.000500000023748726,0.0005,6853,COGLF
480,166.050003051758,166.05,9554,DASTF
480,11.8999996185303,11.9,3526,DENI
480,0.000000999999997475243,0.000001,49600,AVNY
480,0.270000010728836,0.27,50706,EAIN
480,0.0000999999974737875,0.0001,5689,BDGR
480,0.396250009536743,0.39625,10378,TNGL
480,0.013399999588728,0.0134,8543,GDSI
480,71.0500030517578,71.05,3847,FOTB
480,0.000000999999997475243,0.000001,4183,GTLA
480,0.0071000000461936,0.0071,3208,UCSO
480,23.850000381469698,23.85,52188,BFCC
480,0.0764999985694885,0.0765,4157,SANT
480,48.0999984741211,48.1,10240,CUKPF
480,0.000000999999997475243,0.000001,3577,RIGH
480,52.2000007629395,52.2,10864,SWGNF
480,277.149993896484,277.15,10865,SWGAF
480,0.000699999975040555,0.0007,14978,HCEI
480,0.550000011920929,0.55,4107,HRBK
480,21.25,21.25,11722,MNBEF
480,0.0708499997854233,0.07085,10822,INLX
480,0.0038000000640749897,0.0038,3458,NFSE
480,0.00700000021606684,0.006999999999999999,4091,TXHG
480,56.064998626709006,56.065,11721,TKOMF
480,26.649999618530302,26.65,8893,DMKBA
480,0.00400000018998981,0.004,14716,QMDT
480,0.100000001490116,0.1,13730,SRUS
480,0.0130000002682209,0.013000000000000001,12907,GPDB
480,0.00039999998989515,0.0004,12826,MAAFF
480,1.91999995708466,1.92,15409,SGHIF
480,2.8499999046325697,2.85,12497,MAAL
480,0.0148999998345971,0.0149,48493,ADIA
480,39.6500015258789,39.65,16199,TKPHF
480,0.00000999999974737875,0.00001,7156,BGMO
480,0.00279999990016222,0.0028,10493,PUMD
480,4.0300002098083505,4.03,7499,BCDRF
480,0.0000999999974737875,0.0001,7481,OLNK
480,27.25,27.25,9603,FBPA
480,10.231300354003901,10.2313,49101,GPAGF
480,0.0020999999251216698,0.0021,17197,MCTH
480,39.0999984741211,39.1,6628,APLO
480,0.0000999999974737875,0.0001,47903,AZDDQ
480,437,437,7252,BKUTK
480,32.759998321533196,32.76,48193,CFGW
480,30.2900009155273,30.29,9183,EFIN
480,24.75,24.75,9966,FUJHF
480,1.21000003814697,1.21,11932,KGHI
480,47.5,47.5,6169,ACRFF
480,24.135000228881804,24.135,6090,ABLZF
480,0.495000004768372,0.495,7511,BTKGF
480,642.5,642.5,7687,CBCYB
480,31,31,7688,CBCZ
480,68.90000152587889,68.9,7185,BICEF
480,122.25,122.25,7650,CAPMF
480,4.78000020980835,4.78,8337,CRBJF
480,5.650000095367429,5.65,8795,DFILF
480,0.46000000834465005,0.46,8754,DCOHF
480,18.7600002288818,18.76,9223,EJTTF
480,3.5,3.5,7009,BAFBF
480,25.4200000762939,25.42,6335,AHODF
480,292.380004882813,292.38,6768,ASMLF
480,0.150000005960464,0.15,48328,EDCFF
480,0.23000000417232502,0.23,8213,CNRFF
480,2,2,6589,ANZFF
480,1.29999995231628,1.3,6510,AMLTF
480,0.122000001370907,0.122,9209,EGRAF
480,8.89999961853027,8.9,9380,ERIXF
480,0.569999992847443,0.57,6863,AUHEF
480,1.75,1.75,7852,CEVIF
480,1.30999994277954,1.31,8483,CTPCF
480,0.0850000008940697,0.085,9300,ENMHF
480,0.0000999999974737875,0.0001,12342,QOIL
480,0.000000999999997475243,0.000001,51313,TGMR
480,29.5,29.5,17414,WSSH
480,15.109999656677198,15.11,14021,PBSFF
480,751.0800170898441,751.08,10965,HESAF
480,30.4200000762939,30.42,11764,JCDXF
480,37.9010009765625,37.900999999999996,11971,KLPEF
480,4.67000007629395,4.67,13384,NICXF
480,46.8499984741211,46.85,15004,RNSDF
480,102.800003051758,102.8,15224,SBGSF
480,28.7458000183105,28.7458,11044,HLMAF
480,2.5,2.5,10980,HGHGF
480,0.0199999995529652,0.02,49630,LDRUF
480,0.104000002145767,0.10400000000000001,12229,LFUGF
480,1.89999997615814,1.9,12779,MITFF
480,2.7100000381469704,2.71,13009,MRWSF
480,0.0900000035762787,0.09,49960,NBBTF
480,3.0699999332427996,3.07,14800,RBSPF
480,0.6850000023841861,0.685,15728,SOCLF
480,101.199996948242,101.2,12195,LDNXF
480,0.46999999880790705,0.47,50972,TCLHF
480,57.5,57.5,16833,UNLYF
480,5.21999979019165,5.22,17220,WDGJF
480,7.300000190734861,7.3,51517,ZMPLF
480,94.6999969482422,94.7,13618,NVSEF
480,8.409999847412111,8.41,13167,MZDAF
480,160.75,160.75,15460,SHMDF
480,35.076999664306605,35.077,16579,TRUMF
480,37.8400001525879,37.84,11055,HLUKF
480,48.689998626709006,48.69,13625,NVZMF
480,26.7700004577637,26.77,15945,STMEF
480,6.07000017166138,6.07,10376,GBOOF
480,1.75,1.75,10353,GRBMF
480,0.0299999993294477,0.03,52332,TMXLF
480,1.45000004768372,1.45,12559,CALZF
480,0.12700000405311598,0.127,15109,RUBNF
480,26.0849990844727,26.085,17354,WOLWF
480,17.9400005340576,17.94,16238,TELNF
480,9.35000038146973,9.35,16010,SVKEF
480,54.810001373290994,54.81,11692,IVSXF
480,43.6500015258789,43.65,15210,SAXPF
480,4.88689994812012,4.8869,11033,HLDVF
480,0.5030000209808351,0.503,14032,PCCYF
480,0.27900001406669606,0.27899999999999997,16394,TLKMF
480,3.79999995231628,3.8,7646,CAOVF
480,61,61,12968,MRAAF
480,1425.34997558594,1425.35,6508,AMKBF
480,0.537999987602234,0.5379999999999999,14366,PPERF
480,76.5,76.5,14285,PMMAF
480,59.0499992370605,59.05,7355,BNPQF
480,103.75,103.75,16311,THLEF
480,3.52999997138977,3.53,6346,AIBRF
480,12.0799999237061,12.08,6559,ANFGF
480,23.4599990844727,23.46,7176,BHPBF
480,1.00999999046326,1.01,7679,BCAUF
480,0.0219999998807907,0.022000000000000002,48319,CPIHF
480,2.82999992370605,2.83,11931,KGFHF
480,19,19,15880,SSEZF
480,19,19,48356,CSIOF
480,45.040000915527294,45.04,48511,DNZOF
480,16.1399993896484,16.14,12093,KUBTF
480,3.30049991607666,3.3005,16116,TABCF
480,49.0999984741211,49.1,6129,UMICF
480,55.2999992370605,55.3,10921,HCMLF
480,15.6000003814697,15.6,16334,TBLMF
480,1.5,1.5,8289,CPCAF
480,18.8999996185303,18.9,8734,DBSDF
480,1.5,1.5,16051,SWRBF
480,0.000000999999997475243,0.000001,12978,GBDX
480,13.0101003646851,13.0101,50720,SESMF
480,17.8500003814697,17.85,15370,SFBTF
480,0.0000999999974737875,0.0001,9096,FDEI
480,0.0000999999974737875,0.0001,16078,ICNM
480,0.33000001311302196,0.33,7114,BEIJF
480,0.00100000004749745,0.001,16187,AAWC
480,0.0799999982118607,0.08,8307,CPKPF
480,0.0009100000024773179,0.00091,14426,GSML
480,16.3698997497559,16.3699,8532,CUPUF
480,8.75,8.75,12495,TEVJF
480,1.20500004291534,1.205,14359,PPCCF
480,0.000000999999997475243,0.000001,49094,PRCF
480,3.97000002861023,3.97,6839,AIOSF
480,23.25,23.25,49817,MKIN
480,0.0000999999974737875,0.0001,11700,TSNP
480,6.5,6.5,49368,ILKAF
480,0.0000999999974737875,0.0001,49356,OGNT
480,0.00000999999974737875,0.00001,49855,SCPT
480,0.175600007176399,0.1756,9641,ELNX
480,0.000000999999997475243,0.000001,10677,PGGG
480,3.95000004768372,3.95,5025,NWGI
480,2.4000000953674303,2.4,17286,WIMHF
480,7.82000017166138,7.82,9928,FSRL
480,0.0000999999974737875,0.0001,9836,FOEAF
480,6.5100002288818395,6.51,15815,SPXCF
480,0.29499998688697804,0.295,17375,WQTEF
480,35.319999694824205,35.32,15303,SDGCF
480,52.5,52.5,15298,SCZC
480,4.30000019073486,4.3,8966,DMPZF
480,29.9500007629395,29.95,17250,WFAFF
480,0.00999999977648258,0.01,11251,HYFXF
480,0.24799999594688396,0.248,50370,PTNDF
480,0.000000999999997475243,0.000001,11411,LGTT
480,0.328000009059906,0.32799999999999996,6442,ALMMF
480,0.209999993443489,0.21,47342,GZCC
480,0.00310000008903444,0.0031,16288,MMBF
480,0.0329999998211861,0.033,6895,SPSO
480,22.2000007629395,22.2,48273,CLZNF
480,5.650000095367429,5.65,16144,TBAKF
480,0.169799998402596,0.1698,10346,GARPF
480,0.00300000002607703,0.003,13921,OXIHF
480,0.0031139999628067,0.003114,16727,VIPV
480,0.00150000001303852,0.0015,13132,ISHM
480,0.0000999999974737875,0.0001,50943,CRFU
480,1.83000004291534,1.83,12524,MAORF
480,0.00499999988824129,0.005,15932,STJO
480,1.11000001430511,1.11,12227,LFSYF
480,138.25,138.25,50361,PSPSF
480,0.150000005960464,0.15,16006,BIMO
480,2.22000002861023,2.22,11326,ICPVF
480,0.239999994635582,0.24,8567,CVONF
480,0.319999992847443,0.32,14692,QCCO
480,0.000000999999997475243,0.000001,16505,AMBD
480,0.000000999999997475243,0.000001,7241,BEHL
480,0.0021999999880790697,0.0022,7775,ENAB
480,0.000000999999997475243,0.000001,48127,ITRX
480,0.00689999992027879,0.0069,49794,MSAH
480,0.0153099996969104,0.015309999999999999,14132,GPSI
480,0.0998999997973442,0.0999,9653,AEMC
480,0.00310000008903444,0.0031,7968,FLXP
480,75,75,49595,KRNNF
480,0.00139999995008111,0.0014,17379,WRGL
480,2.70000004768372,2.7,10662,GFSZF
480,0.25799998641014105,0.258,15504,SILXF
480,2.25,2.25,16478,TOIPF
480,0.550000011920929,0.55,11867,CYAP
480,4.05854320526123,4.058543,11076,HMSNF
480,0.00400000018998981,0.004,13964,EUENF
480,1.1000000238418601,1.1,47731,AKKVF
480,0.0500000007450581,0.05,15871,SRWRF
480,0.0219999998807907,0.022000000000000002,48492,HNDI
480,27.719999313354503,27.72,13546,NTDMF
480,0.0280000008642673,0.027999999999999997,15366,GTSO
480,0.000000999999997475243,0.000001,15684,HSFI
480,67.59999847412111,67.6,12343,LNXSF
480,0.1199000030756,0.1199,7990,SYUP
480,0.000000999999997475243,0.000001,12232,SLJB
480,0.44999998807907104,0.45,16635,NVOS
480,0.00109999999403954,0.0011,8336,ACNI
480,0.000699999975040555,0.0007,7882,CFRI
480,0.00350000010803342,0.0035,16675,TVER
480,0.00400000018998981,0.004,17797,NXSL
480,1.03999996185303,1.04,49294,HWTFF
480,0.0017999999690800899,0.0018,4825,NXTYQ
480,0.259999990463257,0.26,49327,IMGX
480,207,207,10546,GLPGF
480,0.00000999999974737875,0.00001,14197,PIFR
480,0.00000999999974737875,0.00001,14790,RVNG
480,0.000199999994947575,0.0002,14482,HYGN
480,0.00150000001303852,0.0015,8953,SUUB
480,0.0149999996647239,0.015,11621,ISML
480,1.29999995231628,1.3,10807,PDPTF
480,0.0199999995529652,0.02,7823,PEIW
480,0.0000999999974737875,0.0001,8156,DNRG
480,0.23000000417232502,0.23,11359,PRTT
480,325,325,50505,AOREF
480,20,20,5467,SECI
480,0.0000999999974737875,0.0001,12587,ITLI
480,9.00090016824792,0.003,3232,FHAI
480,0.197500005364418,0.1975,4556,WPFH
480,0.00604999996721745,0.00605,16073,PAPA
480,3.09500002861023,3.095,14187,PIAGF
480,0.0021999999880790697,0.0022,12603,UPCO
480,0.000699999975040555,0.0007,9132,ECPL
480,0.0171000007539988,0.0171,15187,SAKH
480,0.00279999990016222,0.0028,9343,NWCI
480,0.735099971294403,0.7351,12788,CQER
480,0.0249099992215633,0.024909999999999998,14213,EARI
480,0.00100000004749745,0.001,48361,BKSD
480,0.0309999994933605,0.031,48217,CHME
480,0.30000001192092896,0.3,8561,CMIM
480,0.00400000018998981,0.004,10754,VTXB
480,0.00279999990016222,0.0028,5296,ROBK
480,8.85000038146973,8.85,13915,OXBDF
480,2.2000000476837203,2.2,6922,FCNE
480,0.0379999987781048,0.038,10817,AHNR
480,33.6800003051758,33.68,9525,EXPGF
480,0.000300000014249235,0.0003,16794,UITA
480,0.119999997317791,0.12,17396,WSCRF
480,0.0000999999974737875,0.0001,9185,EFOT
480,0.00329999998211861,0.0033,8648,CYPJ
480,0.0189999993890524,0.019,16788,ADMG
480,0.44900000095367404,0.449,48839,UOMO
480,1.3400000333786,1.34,14287,PMOIF
480,0.0847999975085258,0.0848,49202,PTSS
480,0.00499999988824129,0.005,7643,UECN
480,596,596,17351,WNRP
480,0.0020000000949949,0.002,6990,PTLF
480,0.0000999999974737875,0.0001,6434,WNTR
480,0.0599999986588955,0.06,16949,PRLX
480,0.00000999999974737875,0.00001,49693,SAVW
480,0.00100000004749745,0.001,14186,BABL
480,0.0000999999974737875,0.0001,6055,AAPT
480,0.0270000007003546,0.027000000000000003,12427,LUDG
480,10.1401796340942,10.14018,12185,LCSHF
480,40.8800010681152,40.88,9059,DWHHF
480,0.0000999999974737875,0.0001,15590,SLNX
480,0.0000999999974737875,0.0001,6340,NECA
480,26.3199996948242,26.32,12885,MNHVF
480,0.8999999761581421,0.9,7760,CCOHF
480,0.16500000655651098,0.165,9481,NNOCF
480,4.67000007629395,4.67,14719,QNTQF
480,4.349999904632569,4.35,15571,SLFPF
480,1.4900000095367398,1.49,7309,BMDPF
480,3.3499999046325697,3.35,7400,BPIRF
480,1.3400000333786,1.34,49494,JIAXF
480,0.000000999999997475243,0.000001,8803,HFBG
480,8.449999809265138,8.45,7064,BCKIF
480,0.0399000011384487,0.0399,14388,DEEL
480,0.120999999344349,0.121,3576,CBIA
480,0.0549999997019768,0.055,49521,JUBPF
480,0.0549999997019768,0.055,12695,MLXEF
480,0.38999998569488503,0.39,7765,CCOZF
480,154,154,15181,SAFRF
480,0.609000027179718,0.609,6960,CNWHF
480,0.8600000143051151,0.86,50383,PVCRF
480,24.309999465942397,24.31,4200,ISBA
480,0.10010000318288799,0.1001,51325,SNFRF
480,12.8625001907349,12.8625,16486,TOPCF
480,0.008500000461935999,0.0085,7100,ZICX
480,0.0021999999880790697,0.0022,14728,QRXPF
480,0.0000999999974737875,0.0001,15834,NOHO
480,1.04999995231628,1.05,7618,CADGF
480,0.0000499999987368938,0.00005,9254,ELRA
480,0.0031999999191612,0.0032,12330,UMAM
480,0.0199999995529652,0.02,15018,CWSS
480,0.0000999999974737875,0.0001,10505,ALME
480,9.30000019073486,9.3,6571,ANPDF
480,0.0000999999974737875,0.0001,50654,SAPX
480,0.017000000923871997,0.017,8652,CYCA
480,0.000300000014249235,0.0003,8708,DANR
480,0.270000010728836,0.27,13237,HAFG
480,11.5500001907349,11.55,15598,SLRK
480,1.78999996185303,1.79,13345,NGCRF
480,19.3899993896484,19.39,15708,SNROF
480,0.00329999998211861,0.0033,47685,AFRMF
480,13.2600002288818,13.26,50970,TCISF
480,0.0450000017881393,0.045,48663,EOGSF
480,0.23233999311924,0.23234000000000002,8180,YIPI
480,0.00100000004749745,0.001,14895,GLDN
480,9.94999980926514,9.95,48779,FLIVF
480,39.27000045776371,39.27,13101,CMTDF
480,15.25,15.25,6414,ALFDF
480,1.4700000286102302,1.47,15231,SBMFF
480,6.41300010681152,6.412999999999999,9180,EFGIF
480,5479.25,5479.25,16059,SWZNF
480,15.6999998092651,15.7,8910,DNACF
480,6.800000190734861,6.8,48108,BXRBF
480,0.000500000023748726,0.0005,7901,CWGYF
480,0.779999971389771,0.78,12049,KRNGF
480,0.0659999996423721,0.066,16589,TRYRF
480,24.0499992370605,24.05,6978,AZIHF
480,0.40999999642372104,0.41,8453,CSYJF
480,82.1999969482422,82.2,12253,LGRVF
480,0.150000005960464,0.15,9575,FAMDF
480,2.25,2.25,10916,HCHDF
480,0.0333749987185001,0.033375,15510,SIMTF
480,100.610000610352,100.61,8800,DFRYF
480,0.349999994039536,0.35,13150,MYBUF
480,0.8899999856948849,0.89,12222,LFCYF
480,0.22930000722408303,0.2293,15502,SILLF
480,0.125,0.125,47825,ARUXF
480,1.4800000190734899,1.48,13371,NHPEF
480,0.12399999797344198,0.124,15591,SLOFF
480,0.783200025558472,0.7832,7731,CCCGF
480,0.26300001144409196,0.263,17685,YMAIF
480,0.0149999996647239,0.015,10567,ERGO
480,0.000500000023748726,0.0005,12659,GFGU
480,0.0321849994361401,0.032185000000000005,49095,CHYI
480,0.0799999982118607,0.08,4603,JETR
480,0.0900000035762787,0.09,9277,EMGE
480,0.379999995231628,0.38,15738,SOHOF
480,0.0450000017881393,0.045,9676,LTMP
480,0.0599999986588955,0.06,6151,CNFN
480,0.0549999997019768,0.055,8140,WECT
480,0.0007999999797903,0.0008,8574,JRJRQ
480,1.42999994754791,1.43,11646,ITEPF
480,0.00039999998989515,0.0004,14060,PCYS
480,0.170000001788139,0.17,11361,IDXAF
480,0.185000002384186,0.185,4021,WKLN
480,0.00999999977648258,0.01,17052,RSCI
480,0.187000006437302,0.187,16922,UNEGF
480,0.000000999999997475243,0.000001,17367,WPMLF
480,0.00039999998989515,0.0004,11143,CZNI
480,0.0000999999974737875,0.0001,7298,FNRG
480,161,161,10879,HALFF
480,0.0000999999974737875,0.0001,4488,CATV
480,0.0008999999845400449,0.0009,7851,KHZM
480,0.35519999265670793,0.3552,11553,IOFNF
480,0.0149999996647239,0.015,7342,BEES
480,0.0000999999974737875,0.0001,11128,IGRW
480,0.00930000003427267,0.0093,6208,PTAM
480,0.0000999999974737875,0.0001,6936,AXCG
480,0.00249999994412065,0.0025,13639,UVFT
480,22,22,8982,DRTGF
480,3.20000004768372,3.2,12834,MLSPF
480,0.0350000001490116,0.035,17538,HENGF
480,0.0000999999974737875,0.0001,6914,MDCE
480,0.0000999999974737875,0.0001,48125,DJSP
480,0.11810000240802802,0.1181,11562,IPDQF
480,1.20000004768372,1.2,15529,SJMHF
480,0.0299999993294477,0.03,15299,SDCJF
480,0.0000999999974737875,0.0001,15981,QBAN
480,1.37999999523163,1.38,2826,ARMC
480,56.970001220703104,56.97,15237,SBOEF
480,0.000000999999997475243,0.000001,6912,ATAR
480,0.0065999999642372105,0.0066,9287,NUVI
480,0.0599999986588955,0.06,47018,CEHD
480,0.0007999999797903,0.0008,10600,GNGR
480,24.25,24.25,6536,AMVMF
480,27.2017097473145,27.20171,47980,BHMDF
480,26.8199996948242,26.82,9565,BVRDF
480,0.00120000005699694,0.0012,7148,BGEM
480,1.87000000476837,1.87,10244,PCRTF
480,0.000000999999997475243,0.000001,6451,HCTI
480,0.00523999985307455,0.00524,17245,WEQL
480,0.0450000017881393,0.045,16118,RCIT
480,0.000000999999997475243,0.000001,3517,PLSB
480,22.239999771118196,22.24,10273,SMGKF
480,0.0000999999974737875,0.0001,17717,MNGG
480,0.0013000000035390301,0.0013,10878,HALB
480,0.284000009298325,0.284,6216,BIXT
480,0.0700000002980232,0.07,51032,TLVLF
480,0.00999999977648258,0.01,51323,WHLX
480,0.00000999999974737875,0.00001,47082,COLTF
480,51.4650001525879,51.465,11749,JBARF
480,0.0740149989724159,0.074015,4288,LSMG
480,1.86000001430511,1.86,50467,WHITF
480,0.000000999999997475243,0.000001,6759,ASKE
480,0.000000999999997475243,0.000001,12819,MLHC
480,2.75999999046326,2.76,10173,KSFTF
480,0.30099999904632596,0.301,10254,RNHEF
480,0.00999999977648258,0.01,47754,AMCF
480,0.000199999994947575,0.0002,10952,HLLXF
480,0.00000999999974737875,0.00001,11450,IMRSQ
480,0.17800000309944197,0.17800000000000002,10291,TSIOF
480,0.25900000333786,0.259,50423,COGZF
480,0.0230000000447035,0.023,10350,GATA
480,0.00000999999974737875,0.00001,49287,ARSP
480,1.98989999294281,1.9899,14701,QEBR
480,0.0225000008940697,0.0225,17077,VRCV
480,11.779999732971199,11.78,14643,MDPHF
480,15.8299999237061,15.83,9552,CMVLF
480,1.23500001430511,1.235,17580,GNZUF
480,0.00600000005215406,0.006,47459,STIE
480,0.00600000005215406,0.006,10292,CAOHF
480,3.5,3.5,10188,LSLPF
480,0.00999999977648258,0.01,48888,CATWF
480,0.0000999999974737875,0.0001,10723,GRSU
480,0.0140000004321337,0.013999999999999999,4557,APCOF
480,0.00112000002991408,0.00112,14409,PRHL
480,18.5400009155273,18.54,10014,ABCZF
480,0.0094999996945262,0.0095,7159,AUTR
480,0.0140000004321337,0.013999999999999999,5728,TAKD
480,0.519999980926514,0.52,12802,PLSI
480,0.349999994039536,0.35,11657,ITMMF
480,0.00419999985024333,0.0042,10811,HENI
480,0.0020000000949949,0.002,10400,ANCE
480,0.0020999999251216698,0.0021,17080,EACR
480,5.900000095367429,5.9,9550,ABSCF
480,17,17,10222,OCDGF
480,0.00419999985024333,0.0042,11660,BOXS
480,0.937150001525879,0.93715,9244,ELKMF
480,2.70000004768372,2.7,12290,LKFLF
480,17.5251998901367,17.5252,8685,LPKFF
480,0.008500000461935999,0.0085,12433,LUSI
480,0.00279999990016222,0.0028,14750,IWAL
480,1.04999995231628,1.05,11198,WBWB
480,44.1500015258789,44.15,13897,OTSKF
480,0.00100000004749745,0.001,51494,GTCP
480,2.49000000953674,2.49,17082,GEGYF
480,0.0540499985218048,0.05405,14626,NMGNF
480,0.13910000026226002,0.1391,14253,DTSRF
480,0.0850000008940697,0.085,9581,SICNF
480,0.0663959980010986,0.06639600000000001,15686,SLRRF
480,0.0052000000141561,0.0052,6581,MIXXD
480,0.0587490014731884,0.058749,17162,URANF
480,2.04999995231628,2.05,9127,ECSNF
480,0.0520000010728836,0.052000000000000005,6888,WKLDF
